id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards
4161,22,67,1978,7,0,Synthetic Address,-18.74928020089075,-166.16396269460716,25127.030835991103,74395.91715752213,75786.82334049593,609.1311040736898,9
4162,68,63,2003,10,1,Synthetic Address,22.00833695954941,-118.19955316064829,17019.571202951123,43870.45820077826,150000.0,371.7319757064083,0
4163,67,63,1990,6,0,Synthetic Address,25.03045767441921,63.98782209982653,24951.528210840406,11222.80474348933,57088.21449752808,300.0,6
4164,59,62,2000,4,1,Synthetic Address,19.46993502609847,-36.19607199599358,17431.38694282067,27110.4271720559,37538.71408059114,563.6985907606787,9
4165,65,60,1966,8,1,Synthetic Address,-23.545473639385918,-8.328967997428379,23414.808859143282,20083.87107369952,0.0,696.2065170501961,3
4166,56,60,1953,5,0,Synthetic Address,-11.844309447887667,143.9354232761359,10054.837612034366,47195.39160430062,45532.629346823014,631.3521083239301,4
4167,61,61,1962,8,1,Synthetic Address,-56.78536825600963,110.90045573237649,26131.727992052583,70651.79626945048,44134.324477699,654.3818759905413,7
4168,66,67,1954,2,0,Synthetic Address,88.04680423030197,-1.0680699218068526,20854.60665396105,31091.320666199274,17299.244302601008,625.2461123981705,6
4169,42,61,1973,4,0,Synthetic Address,12.895954963862593,-104.229683038559,34419.19702613755,39423.149468369294,105089.55129016767,446.2415212873749,9
4170,19,67,1952,7,1,Synthetic Address,12.417396549980111,-98.84745633207788,17502.185620492484,50466.173782634025,42812.135699443126,647.4348159297865,9
4171,40,62,1968,6,1,Synthetic Address,-41.944499171029136,-75.63291896899898,24195.203308779113,42288.4005573703,109952.70111761018,413.4828275472297,1
4172,56,66,1955,12,0,Synthetic Address,-33.82265894020757,-10.083541434260127,13639.416449449045,12625.76828918959,49413.290967642795,318.86676228628824,3
4173,25,60,1956,3,1,Synthetic Address,-80.89313072604362,108.2918297393689,12782.306481240845,32708.810445730887,69748.76368672514,463.130383464107,8
4174,55,69,1968,3,0,Synthetic Address,-17.85730899179758,-87.76188119294953,24676.749690933026,29507.586214840878,126266.10642947291,300.0,9
4175,41,65,2001,2,1,Synthetic Address,-75.53851268029659,-163.10342060791467,27024.893055660676,87977.21976556994,111088.68043641816,609.2289069025798,6
4176,33,66,1964,11,1,Synthetic Address,-5.4341810728083715,-61.35884952941498,14575.336123819841,67359.92826870311,150000.0,476.42490118834286,0
4177,54,68,1987,5,1,Synthetic Address,-39.736124539258014,-23.224404694820407,22564.30456140898,26781.01220279336,19963.41170592446,635.9618319746246,5
4178,39,63,1992,1,0,Synthetic Address,-51.87887213226166,21.556024191080496,16486.49354709454,52896.10119188511,63555.42371299692,616.0072833533159,4
4179,28,64,1969,12,0,Synthetic Address,-13.569341114615241,-14.59279205139606,18525.181264376166,106989.07861368463,115668.84651325527,636.5308119071586,6
4180,26,66,2001,2,1,Synthetic Address,-80.34248589922623,-89.28684838635169,20643.92659714654,33763.929069728256,37557.986388424135,563.5101875965186,7
4181,48,63,1997,9,1,Synthetic Address,33.72145904455232,22.587066752798506,22232.242954185705,12399.16493217583,81490.06116506911,300.0,9
4182,36,65,1952,8,1,Synthetic Address,41.37515124044367,111.27338450773539,18288.134794764326,41517.32668530848,150000.0,300.0,1
4183,60,67,1983,6,0,Synthetic Address,55.75729753652806,143.9168096449078,23293.73428223258,21441.395228704027,67706.84392160988,368.848548886672,5
4184,61,61,2000,4,0,Synthetic Address,79.01060953316971,157.2428627811836,20202.12612579416,40213.38286623213,112531.02172678061,409.218906675126,6
4185,47,68,1951,8,0,Synthetic Address,-47.31095175146584,-108.11302242711676,15523.49054461898,21673.983253170976,150000.0,300.0,1
4186,24,64,1985,10,1,Synthetic Address,-41.38999997982365,-48.77733101928098,19252.553564257618,34470.01196647504,72210.59894380595,495.2593913448215,9
4187,37,61,1992,7,0,Synthetic Address,58.110379749279645,-125.84665304489094,27013.888019620146,79208.73960472437,11811.805779424343,688.6218843104808,0
4188,37,67,1986,9,1,Synthetic Address,22.40510777544263,114.16808600609858,22238.098002977957,72250.16369436798,0.0,724.6484049523579,7
4189,68,63,1974,1,1,Synthetic Address,56.70475575470326,111.62959899947981,20918.260975008518,29934.675573544177,55636.6461347798,455.6709034215396,1
4190,57,69,1960,11,0,Synthetic Address,-20.251190675762473,-121.34930356606671,18378.90637671133,55395.052864174504,0.0,704.0253210924577,0
4191,49,69,1999,1,1,Synthetic Address,-87.76295331803477,-44.6986246325591,11504.719309837763,42878.24190959255,0.0,693.1348785116204,6
4192,51,63,1982,2,0,Synthetic Address,-46.33161976725832,-160.84485082628242,16789.039956818106,56668.69342085747,60008.41656525483,573.7952172282264,7
4193,31,64,1998,9,1,Synthetic Address,-88.8082353507314,62.53740319923503,14165.371684437625,78317.55931157817,0.0,696.1537020050673,1
4194,43,66,1962,8,0,Synthetic Address,-55.008574391695184,-63.579323511103354,16833.417133669274,10710.79690236738,87573.98563103864,300.0,4
4195,40,69,1964,1,0,Synthetic Address,50.83887357654311,121.63975115120701,19007.216795444445,57513.4704267131,111413.26910854293,513.8646443971951,5
4196,57,66,1991,8,1,Synthetic Address,-50.187391689262675,-39.37972278016383,17914.513258074985,70437.17026559376,132427.95974549936,513.364406108016,5
4197,19,62,1963,1,0,Synthetic Address,42.11920670244976,91.5059344728956,26378.084876034765,23638.543776292197,92663.09729716383,300.0,3
4198,52,63,1968,6,0,Synthetic Address,-51.16182918973167,149.97038109067427,17975.30530376707,61178.21253204184,0.0,700.2107869102235,7
4199,48,67,1993,12,0,Synthetic Address,58.28344993906785,-51.31318192647751,13076.319430266452,33817.25098524902,0.0,716.9561072524857,2
4200,62,66,1968,8,1,Synthetic Address,74.5813466559506,76.64442891080012,14577.149577500859,77905.72067263171,104244.54575111542,606.9978384340634,6
4201,56,69,2004,4,0,Synthetic Address,9.160725509936924,20.449505657276234,9387.453999348478,73584.79205716905,69386.09776661516,644.7230327078859,8
4202,34,61,1985,4,0,Synthetic Address,-35.34185488992864,36.67809507171481,23355.391039970098,58660.249820652265,24474.41672162005,685.2370879091901,8
4203,45,64,1985,10,0,Synthetic Address,5.8064563143174155,167.56876683504817,20606.5288731754,79541.59480224317,41386.33162905065,691.3013442569714,7
4204,29,65,1977,3,0,Synthetic Address,50.244769873526906,-47.2499082097234,18193.871622380513,42066.47198035084,60662.277354370424,567.4703141644882,9
4205,57,69,1969,6,0,Synthetic Address,1.1062003289088551,163.23513314271128,25472.28746763893,76720.64645520135,134849.7687850489,551.2200775621296,8
4206,51,65,1960,12,0,Synthetic Address,-5.3028068824939965,166.5999630074017,27302.903255586887,40547.740962017415,33904.82097124477,608.5316592824814,4
4207,26,63,1959,3,0,Synthetic Address,-44.60527848975283,-176.55413521703488,30486.152112807235,36273.49992301737,73830.08348618308,501.1171629460696,9
4208,27,69,1958,1,1,Synthetic Address,22.555397001535525,90.46409683209657,20899.580949903127,57969.95705698265,80646.96761179453,599.7999078084652,8
4209,27,64,1983,11,0,Synthetic Address,49.49240758756815,-177.81771005054972,12441.081742442992,10000.0,2924.5083334641095,651.5340148950226,9
4210,22,65,1979,2,0,Synthetic Address,-84.17763178569977,-108.1470513756309,14977.644475965219,49870.04174430905,129931.73450026139,443.08946981539617,2
4211,18,69,1956,1,1,Synthetic Address,52.88335135165639,6.901575245830884,20622.563211777877,43087.485750926615,52353.57050179241,576.8035151709382,3
4212,44,63,1998,9,0,Synthetic Address,39.12360182265712,-27.466695663788528,17361.109278409927,33596.23428794788,53983.89078405212,558.1334154327624,4
4213,38,67,1970,1,0,Synthetic Address,5.786539297766467,165.33956430744155,12910.396755745878,24109.171486281393,24547.998573037257,614.1108661135521,8
4214,38,65,1987,10,1,Synthetic Address,89.05523577633343,-117.54110443157089,34413.28403528198,101926.16672491927,87849.18004771549,672.0092054801023,2
4215,54,68,1979,9,0,Synthetic Address,37.77771080076755,-150.19574667530725,10683.695242347518,37837.9096110876,94922.11621867243,396.96339096729645,2
4216,34,65,2003,1,0,Synthetic Address,81.91819688278804,-160.96882527224452,19814.32632086122,65072.075380290655,150000.0,509.97486828086454,3
4217,33,68,1989,11,0,Synthetic Address,-46.943832738422415,86.93454450121897,17715.83798719123,10000.0,0.0,671.6888952065292,1
4218,56,64,1999,1,0,Synthetic Address,20.15570080257136,-121.09052941577218,32637.22625715428,57993.159869588126,97020.74095493334,507.6987693096428,3
4219,27,64,1978,1,0,Synthetic Address,-84.8869016292467,55.97086318312083,9237.662258614333,20715.167363618333,26564.4556875365,506.73499855645815,1
4220,30,66,1991,2,1,Synthetic Address,32.05025905976005,-70.00122618347227,18611.586735873276,55405.93805132995,75761.93954596044,548.0419683851597,7
4221,63,62,1970,10,1,Synthetic Address,34.21675517602527,46.96767324160871,17602.977664466544,60889.59354802313,126950.5317183196,529.6484035047267,6
4222,67,65,1962,5,1,Synthetic Address,-36.55190461505373,44.19219914239059,29534.014837856077,43307.49781904957,0.0,691.5969627832377,4
4223,62,66,1996,3,1,Synthetic Address,53.815610585568635,-8.367664256654905,21624.565541078493,64502.441056822376,118221.61180891353,505.0431083621869,5
4224,42,65,1956,6,1,Synthetic Address,-5.0395223471872015,-65.58450310528758,19383.173839560346,29992.19458997019,67041.44995668551,418.4124657137808,6
4225,32,60,1995,9,1,Synthetic Address,-79.36733397723492,52.404405423207265,8817.925161645851,73187.34230934642,89991.99569917124,597.9723682445045,6
4226,58,62,1953,2,1,Synthetic Address,80.33797071948305,122.26410631744113,25544.41402234442,77660.89488151507,110721.14903155298,572.7679473204066,1
4227,43,62,1993,9,0,Synthetic Address,-16.212092103985228,52.98384332296325,20856.319226358344,10000.0,150000.0,300.0,9
4228,48,62,1959,4,1,Synthetic Address,82.00932989972875,95.90005077188516,19862.56070045151,67981.8075003345,63636.100262387554,587.5709245686805,6
4229,30,68,2000,7,0,Synthetic Address,28.93688397515166,153.35663544756557,12366.662956052567,35464.42007927514,145250.52771802602,300.0,5
4230,38,69,1981,5,1,Synthetic Address,-80.56543407402206,-69.65089450124097,11815.494878509262,31263.4538591308,54187.71879566641,519.9087273730282,4
4231,58,67,2003,10,1,Synthetic Address,61.58326795067151,-31.0407961424402,25548.6225246886,43550.258823291304,3712.494145045923,698.1119422376483,0
4232,45,66,1961,10,0,Synthetic Address,-67.82120144236126,39.86031289239958,10812.805995623965,10000.0,51602.72451461256,300.0,0
4233,28,60,1954,10,0,Synthetic Address,-77.38057157895759,148.0228077137524,16246.075799234088,51079.57952200662,10700.562211877368,664.3747982383555,9
4234,18,61,1979,12,0,Synthetic Address,66.3318718911126,-34.89281116887838,30768.372990617587,76980.33295070108,131657.97450813258,591.4978682739002,5
4235,65,69,1999,8,1,Synthetic Address,-44.7602217210374,-137.01586689453805,15010.373613504173,70217.08774861335,70528.01574684659,631.0609561487638,1
4236,65,64,1987,5,0,Synthetic Address,8.56095555092135,-137.12758849616438,14526.835932891372,10000.0,106100.62464023294,300.0,1
4237,57,63,1950,11,1,Synthetic Address,19.52526672832981,61.202977657171886,18340.82571919474,65074.371488435994,37104.80354898545,660.9207904766959,9
4238,40,60,1989,6,0,Synthetic Address,-28.522014439504055,126.60281682304088,15734.640569642615,32884.44538391338,117467.09700924609,309.6730897634902,0
4239,37,65,1976,4,0,Synthetic Address,-82.51272061000041,-81.69217852086494,20476.081197749583,47390.29301131513,49221.832377784835,598.1013878131291,1
4240,65,60,1952,1,0,Synthetic Address,78.61865730734826,-176.9392018420825,16338.686260550414,45679.85531704622,2680.747894445245,663.9541331615119,1
4241,46,69,1996,2,1,Synthetic Address,41.84928353305892,65.06776441565933,15157.984349496535,27477.93217128719,113832.2391293899,300.0,2
4242,22,68,2004,12,0,Synthetic Address,88.88294867520017,156.25129282413053,18238.739277513534,39491.08152666368,18523.54439558703,639.5158281834623,2
4243,29,67,1978,11,0,Synthetic Address,-55.6160912351961,35.12658151567132,26484.723948176117,35222.88992811856,78129.60878230291,474.5044812998289,9
4244,50,62,1984,11,1,Synthetic Address,33.96792786837712,-27.141853383613125,23779.43584593374,60227.59566624783,84125.42239739448,596.1295220818685,9
4245,46,69,1985,9,1,Synthetic Address,38.18198858896662,-134.58657087680692,22441.77790475689,52476.877547172255,56752.63513448414,577.0022330423759,1
4246,42,63,1961,4,0,Synthetic Address,89.16654693610431,-132.02321135273516,32965.19126332557,22010.61157020805,150000.0,300.0,9
4247,32,67,1963,1,0,Synthetic Address,25.505620359419623,-154.79652299388246,22713.83713031748,28580.32175781957,69709.79068983687,427.93107433223736,3
4248,45,67,1983,8,0,Synthetic Address,-29.241009723897108,-74.05250094010898,14018.35050795248,28164.403302213475,150000.0,300.0,6
4249,69,66,1980,11,0,Synthetic Address,-61.65774878713869,91.48433382489947,17072.722443199676,24495.160506679724,55799.02515978071,451.0318181910441,7
4250,32,67,1988,2,0,Synthetic Address,-29.156727811229665,-37.95100465596201,18779.194620903796,32701.875722155477,57099.477969631356,505.2621527965322,7
4251,25,67,1959,11,1,Synthetic Address,-15.744276344932459,11.075636177205155,18310.087685532977,51024.354626892484,0.0,696.0700320228625,3
4252,31,66,1971,6,0,Synthetic Address,22.838856170516564,-109.36225480802223,20127.430297856907,48373.428448893654,38917.08657236438,618.241562217374,3
4253,31,60,1953,1,0,Synthetic Address,-8.395442319984483,42.78107188300365,25050.545852886426,48488.88283953382,150000.0,382.17933215053813,1
4254,56,69,2002,12,1,Synthetic Address,-64.5204750539578,-22.91813482690617,32264.656266505182,63791.47438242395,93344.71156915673,567.8535992649678,0
4255,37,61,1976,7,1,Synthetic Address,-36.350090007560034,-41.92394888678146,6691.101461564043,54058.691486358424,69741.88575552532,580.074640651313,6
4256,25,64,1954,8,0,Synthetic Address,-13.998753011467116,30.942411077181845,17793.029853238968,10000.0,20574.713667727498,426.95312256472766,1
4257,57,65,1987,2,1,Synthetic Address,-19.98025816420362,159.4168717836314,19241.68816928359,46913.86911215681,120370.93107640136,447.8957852080461,9
4258,18,66,2004,1,0,Synthetic Address,49.16206515130406,48.94743047936751,17415.523183209254,76663.42352722687,104090.13214205243,569.3076759898397,0
4259,68,69,1997,3,0,Synthetic Address,-18.4811663860837,-137.45201364961096,21287.24080565059,28811.762358877553,148601.8417589547,300.0,5
4260,55,67,1985,1,1,Synthetic Address,-5.035743861437538,149.2600045079887,24188.71618477852,41311.205048362506,82664.11124720729,468.1115628010374,1
4261,69,65,1974,6,1,Synthetic Address,67.45301517411585,-157.96853119803188,15680.339341834488,39538.787156231,84223.16289191434,469.73846491789016,4
4262,46,60,1980,10,0,Synthetic Address,10.2724800086188,62.11115081728144,24276.28232598753,67519.18216526473,49582.29637153312,650.1475834745339,6
4263,59,69,1970,3,1,Synthetic Address,6.579989295791208,-127.86073062599229,11913.340601017395,49139.10542921929,16892.07640092459,659.1467838590772,4
4264,55,66,1982,4,1,Synthetic Address,-81.44151685121344,-25.54373786060094,23359.066222278365,36848.838095039435,0.0,739.7493321023383,5
4265,58,66,1957,9,0,Synthetic Address,-0.6184099772946894,-71.46153240506904,21164.880571313828,55878.429482545616,45753.147690150654,630.6388374486728,4
4266,29,69,1991,1,0,Synthetic Address,-61.11565237825744,-82.75719147913486,21390.809102478772,19930.129944321325,44804.564543553715,425.60963496485454,0
4267,35,69,1995,9,1,Synthetic Address,82.54062855686144,93.67069961462192,16263.647622104474,63561.70548178605,60235.43813702902,603.2717081729265,8
4268,38,68,1992,3,1,Synthetic Address,67.00499119495407,35.277907452833716,16704.007745895793,72533.55616866397,64917.806525231565,646.781256436031,8
4269,63,67,2000,8,0,Synthetic Address,42.79173562000909,69.16665048966965,22805.819021727864,59377.372753000236,63061.413003706206,592.0056262673733,1
4270,19,63,1967,1,1,Synthetic Address,-4.853345812506149,-79.78518815810708,15755.11938008467,59424.572317622165,150000.0,437.9747826689788,1
4271,31,69,1993,2,1,Synthetic Address,-50.345198237364905,-51.13239464408454,15200.576496972571,85137.37709146144,44540.85608975985,688.5099491769396,6
4272,57,65,1954,11,0,Synthetic Address,-18.27907705775347,20.060358201488953,29572.719437987867,61281.3961448915,72752.0308238052,601.0414503129516,6
